ISO 8601 Time,Temperature (C)
2021-10-21T11:56:09.000,12.6040
2021-10-21T12:06:09.000,12.7102
2021-10-21T12:16:09.000,12.7731
2021-10-21T12:26:09.000,12.8526
2021-10-21T12:36:09.000,12.8959
2021-10-21T12:46:09.000,12.9056
2021-10-21T12:56:09.000,12.9266
2021-10-21T13:06:09.000,12.9126
2021-10-21T13:16:09.000,12.8945
2021-10-21T13:26:09.000,12.8847
2021-10-21T13:36:09.000,12.8917
2021-10-21T13:46:09.000,12.8987
2021-10-21T13:56:09.000,12.9098
2021-10-21T14:06:09.000,12.9154
2021-10-21T14:16:09.000,12.9433
2021-10-21T14:26:09.000,12.9405
2021-10-21T14:36:09.000,13.0116
2021-10-21T14:46:09.000,13.0952
2021-10-21T14:56:09.000,13.2359
2021-10-21T15:06:09.000,13.3319
2021-10-21T15:16:09.000,13.3361
2021-10-21T15:26:09.000,13.3138
2021-10-21T15:36:09.000,13.2526
2021-10-21T15:46:09.000,13.1078
2021-10-21T15:56:09.000,12.8652
2021-10-21T16:06:09.000,12.7675
2021-10-21T16:16:09.000,12.6166
2021-10-21T16:26:09.000,12.6977
2021-10-21T16:36:09.000,12.8233
2021-10-21T16:46:09.000,12.9977
2021-10-21T16:56:09.000,12.8401
2021-10-21T17:06:09.000,12.8470
