Name,Date,region,site,reef name,reef area,understory,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Annotation status,Annotation area,Ascidiella aspersa,Aulacomya atra,Anthothoe chilensis,Aplidium sp.,Austromegabalanus psittacus,Asterocarpa humilis,Corella eumyota,Aequipecten tehuelchus,Magellania venosa,Bryozoan,Corynactis carnea,Ciona intestinalis,Colonial tunicate,Ciona robusta,Rock boring bivalves,Diplosoma listerianum,Halcurias sp.,Hydrozoan,Lissoclinum fragile,Metridium senile,Myxicola,Paramolgula gregaria,Parabunodactis imperfecta,Clathria sp.,Cliona sp.,Sponge: Encrusting,Sponge: Masive,Sponge: Repent,Darwinella cf. rosacea,Tripalea clavaria,Terebellidae,Sponge: Tubular,Worms: Polychaetes: Tube worms,Sponge: massive violet,Bare Substrate,brown encrusting algae,Crustose coralline algae,Codium vermilara/fragile,Corallina officinalis (substratum),Colpomenia sinuosa,Dictyota dichotoma,Macroalgae: Filamentous,Lomentaria clavellosa,Hymenena/Phycodrys ,Ulva sp.,Juvenile Undaria pinnatifida,Sponge: Calcareous
IMG_5577 00345.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,cavefloor,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,3,0,0,0,0,0,0,1,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,70,0,0,0,0,0,0,3,0,0,0,0,0
IMG_5578 00346.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,cavefloor,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,1.98,0,5.94,0,1.98,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,65.34,0,0.99,0,0,0,0,15.84,0,0,4.95,0,0
IMG_5579 00347.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,overhang,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,14,0,0,0,0,0,0,0,0,49,0,0,0,5,0,17,0,0,0,0,0,0,0,0,8,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5580 00348.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,vertical,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,3,0,0,0,0,0,0,0,0,83,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,4,3,0,0,0,0,0
IMG_5581 00349.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,horizontal,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,3,27,0,0,8,51,0,0,0,0,0
IMG_5582 00350.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,horizontal,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,2.85,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0.95,0,0,0,5.7,0,0,12.35,0,0,8.55,45.6,0,0,11.4,0,0
IMG_5583 00351.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,vertical,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,17.64,0,0,0,2.94,0,0,0,0,0,0,0,0,0,6.86,0,0,0,0,0,1.96,0,0,0,9.8,0,7.84,0.98,0,0,0,44.1,0,0.98,2.94,0,0
IMG_5584 00352.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,overhang,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,3.96,0,0,0,0,0,0,0,0,66.33,0,0,0,6.93,0,6.93,0,0,0,0,0,0,0,0,9.9,0,0,0.99,0,0,0,0,0,2.97,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5585 00353.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,cavefloor,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,87,0,0,0,0,0,0,1,0,0,0,0,0
IMG_5586 00354.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,cavefloor,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0.98,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.44,0,0,0,0,0,0,16.66,0,0,0.98,0,0
IMG_5587 00355.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,vertical,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,22.31,0,0,4.85,2.91,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,4.85,2.91,10.67,0,0,0,0,44.62,0,0,0,0,0
IMG_5588 00356.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,horizontal,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.83,0,0,0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,0,0,0,0,0,0,0,19.92,0.83,0.83,22.41,0,0,3.32,18.26,0,0,0,0,0
IMG_5589 00357.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,horizontal,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,23,0,0,24,26,0,0,9,0,0
IMG_5590 00358.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,vertical,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,15.52,0,0,0,2.91,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,1.94,0,0,0,1.94,0,9.7,0,0,0,0,60.14,0,0.97,0,0,0
IMG_5591 00359.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,overhang,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,0,0,0,0,0,1,0,57,0,0,0,5,0,11,0,0,0,0,0,0,0,0,6,2,8,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5592 00360.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,cavefloor,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,3.96,0,0,0,0,0,1.98,0,0,0,0,0,0,0,1.98,0,1.98,0,0,0,0,0,68.31,0,0.99,0,0,0,0,18.81,0,0,0,0,0
IMG_5593 00361.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,cavefloor,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69,0,2,0,0,0,0,14,0,0,0,0,0
IMG_5594 00362.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,overhang,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,17,0,0,0,0,0,0,0,0,54,0,0,0,2,0,5,0,0,0,0,0,0,0,0,11,6,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5595 00363.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,vertical,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,15.84,0,0,0,0,0,0,0,0,50.49,0,0,0,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,0,0,0,2.97,18.81,0,4.95,0,0,0
IMG_5596 00364.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,horizontal,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,4.2,0,0,6.6,0,0,4.8,17.4,0,0,2.4,0,0
IMG_5597 00365.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,horizontal,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,5,17,0,0,12,32,0,0,0,0,0
IMG_5598 00366.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,vertical,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,8.91,0,0,5.94,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,1.98,0,0,14.85,0,13.86,0,0,0,1.98,45.54,0,1.98,1.98,0,0
IMG_5600 00367.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,cavefloor,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0.93,0,5.58,0,0,0,0,0,0.93,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,57.66,0,10.23,0,0,0,0,10.23,0,0,0,0,0
IMG_5601 00368.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,cavefloor,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,4.8,0,0,0,0,0,0,4.8,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.44,0,4.8,0,0,0,0,11.52,0,0,0,0,0
IMG_5602 00369.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,overhang,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,13,0,0,0,0,0,0,0,0,63,0,0,0,3,0,1,0,0,0,0,0,0,0,0,6,5,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5603 00370.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,vertical,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,13,0,0,0,0,0,0,0,0,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,28,0,0,2,0,0
IMG_5604 00371.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,horizontal,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,29,0,1,17,0,0,5,30,0,0,2,0,0
IMG_5606 00372.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,vertical,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,2,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,20,0,3,0,0,0,0,56,0,0,0,0,0
IMG_5608 00373.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,cavefloor,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,12.74,0,0,0,0,0,0,0,0,0,0.98,0,1.96,0,0,0,0,0.98,1.96,0,0,0,0,0,0,0,3.92,0,0,0,0,2.94,0,0,67.62,0,1.96,0,0,0,0,0.98,0,0,0,0,0
IMG_5609 00374.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,cavefloor,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0.91,0,3.64,0,0,0,0,0,1.82,0,0,0,0,0,0,0,0,0,0,0,1.82,0,0,0,56.42,0,2.73,0,0,0,0.91,13.65,0,0,0.91,0,0
IMG_5610 00375.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,overhang,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,74,0,0,0,8,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5611 00376.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,vertical,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,2,0,0,0,0,45,0,0,0,0,0
IMG_5612 00377.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,horizontal,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,2.94,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,23.52,1.96,0,6.86,0,0,7.84,49,0,0,0.98,0,0
IMG_5614 00378.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,vertical,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,43.56,0,1.98,0,2.97,0,0,0,0,0,0,0,0,0,0,1.98,0,0,0,0,0,1.98,0,4.95,16.83,0,0,0,0,0,0,13.86,0,9.9,0,0,0
IMG_5615 00379.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,overhang,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,0,0,0,0,0,1,0,78,0,0,0,2,0,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5618 00380.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,overhang,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,3,0,0,0,0,0,0,0,0,64,0,0,0,4,0,11,0,0,0,0,0,0,0,0,9,6,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5619 00381.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,vertical,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,9.9,0,0,0,0,0,0,0,0,0,2.97,0,0.99,0,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,1.98,11.88,0,7.92,0,0,0,0,59.4,0,0,0,0,0
IMG_5626 00382.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,vertical,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,1.94,0,0,0,0,0,0,0,0,0,2.91,0,0,1.94,2.91,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,21.34,1.94,17.46,0,0,0,0.97,37.83,0,1.94,1.94,0,0
IMG_5654 00383.jpg,22/03/2019,GolfoNuevo,Pardelas,Shallow_East,overhang,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,71,0,1,0,5,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,2,0,0,0,0,0
IMG_5752 00384.jpg,26/03/2019,GolfoNuevo,Pardelas,Deep_West,vertical,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,8,0,7,0,5,0,0,0,1,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0,30,0,7,0,0,0,0,31,0,3,0,0,0
IMG_5753 00385.jpg,26/03/2019,GolfoNuevo,Pardelas,Deep_West,overhang,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,50.49,0,0,0,1.98,0,6.93,0,0,0,0,0,0,0,0,9.9,2.97,0,0,0,0,8.91,0,0,16.83,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5756 00386.jpg,26/03/2019,GolfoNuevo,Pardelas,Deep_West,overhang,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,47,0,0,0,7,0,3,0,0,0,0,0,0,0,0,13,2,16,2,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5759 00387.jpg,26/03/2019,GolfoNuevo,Pardelas,Deep_West,vertical,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,11.76,0,2.94,0,1.96,0,0,0,0,0,0,0,0,0,0,1.96,2.94,0,0,0,0,2.94,0,3.92,19.6,0,0,0,0,0,0,47.04,0,0.98,0,0,0
IMG_5764 00388.jpg,26/03/2019,GolfoNuevo,Pardelas,Deep_West,vertical,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,56.43,0,0,0,1.98,0,0,0,0.99,0,0,0,0,0,0,3.96,4.95,1.98,1.98,0,0,0,0.99,0,18.81,0,2.97,0,0,0,0,0,0,2.97,0,0,0
IMG_5767 00389.jpg,26/03/2019,GolfoNuevo,Pardelas,Deep_West,vertical,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,47,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,5,0,1,0,0,0,0,0,5,0,5,0,0,0,0,21,0,6,0,0,0
IMG_5770 00390.jpg,26/03/2019,GolfoNuevo,Pardelas,Deep_West,cavefloor,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,12,0,2,1,0,0
IMG_5773 00391.jpg,26/03/2019,GolfoNuevo,Pardelas,Deep_West,vertical,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,37.62,0,2.97,0,0.99,0,0.99,0,2.97,0,0,0,0,0,0,2.97,3.96,0,0,0,0,0,0,0,9.9,0,7.92,0,0,0,0,23.76,0,3.96,0,0,0
IMG_5776 00392.jpg,26/03/2019,GolfoNuevo,Pardelas,Deep_West,vertical,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,27,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,11,0,5,0,0,0,0,45,0,0,0,0,0
IMG_5777 00393.jpg,26/03/2019,GolfoNuevo,Pardelas,Deep_West,overhang,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,55,0,0,0,3,0,8,0,0,0,0,0,0,0,0,3,12,0,0,0,0,12,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5778 00394.jpg,26/03/2019,GolfoNuevo,Pardelas,Deep_West,cavefloor,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,1.98,0,0,0,0,0,0,0,0,0,0,0,7.92,0,0,0,0,0,1.98,0,0,0,0,0,0,0,3.96,0,0,0,0,0,0,0,69.3,0,2.97,0,0,0,0,2.97,0,6.93,0,0,0
IMG_5779 00395.jpg,26/03/2019,GolfoNuevo,Pardelas,Deep_West,cavefloor,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,78,0,0,0,0,0,0,1,0,9,0,0,0
IMG_5781 00396.jpg,26/03/2019,GolfoNuevo,Pardelas,Deep_West,vertical,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,53,0,0,0,2,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,1,0,2,13,0,2,0,0,0,0,21,0,0,0,0,0
IMG_5785 00397.jpg,26/03/2019,GolfoNuevo,Pardelas,Deep_West,vertical,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,44,0,1,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,8,0,3,0,0,0,1,29,0,2,0,0,0
IMG_5786 00398.jpg,26/03/2019,GolfoNuevo,Pardelas,Deep_West,overhang,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,63.36,0,0,0,2.97,0,1.98,0,0,0,0,0,0,0,0,17.82,0.99,0,0,0,0,0.99,0,0,9.9,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5787 00399.jpg,26/03/2019,GolfoNuevo,Pardelas,Deep_West,cavefloor,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,4.95,0,0,0,1.98,0,3.96,0,0.99,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,61.38,0,1.98,0,0,0,0,0,0,21.78,0,0,0
IMG_5788 00400.jpg,26/03/2019,GolfoNuevo,Pardelas,Deep_West,cavefloor,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.96,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,61.44,0,3.84,0,0,0,0,6.72,0,13.44,0,0,0
IMG_5790 00401.jpg,26/03/2019,GolfoNuevo,Pardelas,Deep_West,vertical,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,17.64,0,3.92,0,2.94,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,33.32,0,7.84,0,0,0,0,19.6,0,3.92,0,0,0
IMG_5799 00402.jpg,26/03/2019,GolfoNuevo,Pardelas,Middle_East(SN),horizontal,no,45,-42.624056,-64.260222,medium,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,1,2,0,4,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9,19,5,0,0,1,25,0,0,0,0,0
