Name,Date,region,site,reef name,reef area,understory,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Annotation status,Annotation area,Pseudechinus magellanicus,Tegula patagonica ,Leucippa pentagona,Arbacia dufresnii,Patagonotothen,Ribeiroclinus eigenmanni,Helcogrammoides cunninghami,Pachycheles chubutensis,Doris fontainii,Diaulula punctuolata,Allostichaster capensis,Polycera marplatensis,Fissurellidea patagonica,Fissurella radiosa tixierae,Phrikoceros mopsus,Cosmasterias lurida,Sebastes oculatus,Trapania sp.,Cycethra verrucosa,Pleurobranchaea maculata,Ophioplocus januarii,Odontaster penicillatus,Calliostoma,Heterobranchia
IMG_5513 00294.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5518 00295.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5519 00296.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5520 00297.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
IMG_5521 00298.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5522 00299.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5523 00300.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5524 00301.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5525 00302.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5533 00303.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,horizontal,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG_5534 00304.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,horizontal,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5535 00305.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,vertical,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5536 00306.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,overhang,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG_5537 00307.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,cavefloor,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5538 00308.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,cavefloor,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
IMG_5539 00309.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,overhang,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5540 00310.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,vertical,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5541 00311.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,horizontal,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5542 00312.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,horizontal,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
IMG_5543 00313.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,overhang,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
IMG_5544 00314.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,overhang,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5545 00315.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,cavefloor,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG_5546 00316.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,cavefloor,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG_5547 00317.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,overhang,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5549 00318.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,horizontal,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5550 00319.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,horizontal,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IMG_5551 00320.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,vertical,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5552 00321.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,overhang,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG_5553 00322.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,cavefloor,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5554 00323.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,cavefloor,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5555 00324.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,overhang,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5557 00325.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,horizontal,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5558 00326.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,horizontal,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5559 00327.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,vertical,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5560 00328.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,overhang,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5561 00329.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,cavefloor,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
IMG_5562 00330.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,cavefloor,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5563 00331.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,overhang,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5564 00332.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,vertical,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5565 00333.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,horizontal,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5566 00334.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,horizontal,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5567 00335.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,vertical,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5568 00336.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,overhang,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5569 00337.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,cavefloor,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5570 00338.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,cavefloor,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5571 00339.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,overhang,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5572 00340.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,vertical,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5573 00341.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,horizontal,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IMG_5574 00342.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,horizontal,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5575 00343.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,vertical,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5576 00344.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,overhang,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5577 00345.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,cavefloor,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
IMG_5578 00346.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,cavefloor,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5579 00347.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,overhang,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5580 00348.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,vertical,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5581 00349.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,horizontal,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5582 00350.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,horizontal,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IMG_5583 00351.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,vertical,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5584 00352.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,overhang,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5585 00353.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,cavefloor,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5586 00354.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,cavefloor,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5587 00355.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,vertical,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5588 00356.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,horizontal,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5589 00357.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,horizontal,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5590 00358.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,vertical,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5591 00359.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,overhang,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5592 00360.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,cavefloor,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5593 00361.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,cavefloor,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5594 00362.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,overhang,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5595 00363.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,vertical,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5596 00364.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,horizontal,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,5,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5597 00365.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,horizontal,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5598 00366.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,vertical,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5600 00367.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,cavefloor,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5601 00368.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,cavefloor,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5602 00369.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,overhang,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5603 00370.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,vertical,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5604 00371.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,horizontal,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
